# ccx tau_xx tau_yy tau_zz
0.960731 -0.73189 -1.08947e-07 0
0.971966 -0.727663 -1.07148e-07 0
0.983202 -0.723507 -1.05338e-07 0
0.994437 -0.719422 -1.03564e-07 0
1.00567 -0.715405 -1.01834e-07 0
1.01691 -0.711455 -1.00151e-07 0
1.02814 -0.70757 -9.85134e-08 0
1.03938 -0.703748 -9.69192e-08 0
1.05061 -0.699987 -9.53672e-08 0
1.06185 -0.696287 -9.38563e-08 0
1.07308 -0.692644 -9.23848e-08 0
1.08432 -0.689059 -9.09514e-08 0
1.09555 -0.685529 -8.95548e-08 0
1.10679 -0.682053 -8.81936e-08 0
1.11803 -0.678629 -8.68666e-08 0
1.12926 -0.675257 -8.55726e-08 0
1.1405 -0.671934 -8.43105e-08 0
1.15173 -0.668661 -8.30791e-08 0
1.16297 -0.665434 -8.18775e-08 0
1.1742 -0.662255 -8.07047e-08 0
1.18544 -0.659121 -7.95596e-08 0
1.19667 -0.656031 -7.84414e-08 0
1.20791 -0.652984 -7.73493e-08 0
1.21914 -0.649979 -7.62823e-08 0
1.23038 -0.647016 -7.52396e-08 0
1.24161 -0.644093 -7.42206e-08 0
1.25285 -0.641209 -7.32244e-08 0
1.26409 -0.638364 -7.22504e-08 0
1.27532 -0.635557 -7.12979e-08 0
1.28656 -0.632786 -7.03662e-08 0
1.29779 -0.630052 -6.94547e-08 0
1.30903 -0.627352 -6.85627e-08 0
1.32026 -0.624688 -6.76898e-08 0
1.3315 -0.622057 -6.68353e-08 0
1.34273 -0.619459 -6.59988e-08 0
1.35397 -0.616893 -6.51796e-08 0
1.3652 -0.614359 -6.43773e-08 0
1.37644 -0.611857 -6.35915e-08 0
1.38767 -0.609384 -6.28216e-08 0
1.39891 -0.606942 -6.20672e-08 0
1.41014 -0.604529 -6.1328e-08 0
1.42138 -0.602144 -6.06033e-08 0
1.43262 -0.599787 -5.9893e-08 0
1.44385 -0.597458 -5.91966e-08 0
1.45509 -0.595156 -5.85137e-08 0
1.46632 -0.59288 -5.78439e-08 0
1.47756 -0.590631 -5.7187e-08 0
1.48879 -0.588406 -5.65426e-08 0
1.50003 -0.586207 -5.59103e-08 0
1.51126 -0.584032 -5.52899e-08 0
1.5225 -0.581881 -5.46811e-08 0
1.53373 -0.579754 -5.40836e-08 0
1.54497 -0.57765 -5.3497e-08 0
1.5562 -0.575569 -5.29212e-08 0
1.56744 -0.57351 -5.23559e-08 0
1.57867 -0.571473 -5.18009e-08 0
1.58991 -0.569457 -5.12558e-08 0
1.60115 -0.567463 -5.07205e-08 0
1.61238 -0.565489 -5.01948e-08 0
1.62362 -0.563536 -4.96784e-08 0
1.63485 -0.561603 -4.91712e-08 0
1.64609 -0.559689 -4.8673e-08 0
1.65732 -0.557795 -4.81835e-08 0
1.66856 -0.555919 -4.77027e-08 0
1.67979 -0.554063 -4.72303e-08 0
1.69103 -0.552224 -4.67662e-08 0
1.70226 -0.550404 -4.63103e-08 0
1.7135 -0.548601 -4.58625e-08 0
1.72473 -0.546816 -4.54227e-08 0
