# ccx tau_xx tau_yy tau_zz
0.93826 -0.740613 -1.83326e-06 0
0.949496 -0.736237 -1.79874e-06 0
0.960731 -0.73194 -1.7682e-06 0
0.971966 -0.727712 -1.739e-06 0
0.983202 -0.723555 -1.7096e-06 0
0.994437 -0.719469 -1.6808e-06 0
1.00567 -0.715451 -1.65274e-06 0
1.01691 -0.711501 -1.62543e-06 0
1.02814 -0.707615 -1.59885e-06 0
1.03938 -0.703792 -1.57297e-06 0
1.05061 -0.700031 -1.54779e-06 0
1.06185 -0.696329 -1.52327e-06 0
1.07308 -0.692686 -1.49939e-06 0
1.08432 -0.6891 -1.47613e-06 0
1.09555 -0.685569 -1.45346e-06 0
1.10679 -0.682093 -1.43137e-06 0
1.11803 -0.678668 -1.40984e-06 0
1.12926 -0.675295 -1.38884e-06 0
1.1405 -0.671972 -1.36835e-06 0
1.15173 -0.668698 -1.34837e-06 0
1.16297 -0.665471 -1.32887e-06 0
1.1742 -0.662291 -1.30984e-06 0
1.18544 -0.659156 -1.29126e-06 0
1.19667 -0.656065 -1.27311e-06 0
1.20791 -0.653018 -1.25539e-06 0
1.21914 -0.650013 -1.23807e-06 0
1.23038 -0.647049 -1.22115e-06 0
1.24161 -0.644125 -1.20461e-06 0
1.25285 -0.641241 -1.18845e-06 0
1.26409 -0.638395 -1.17264e-06 0
1.27532 -0.635587 -1.15718e-06 0
1.28656 -0.632816 -1.14206e-06 0
1.29779 -0.630081 -1.12727e-06 0
1.30903 -0.627381 -1.1128e-06 0
1.32026 -0.624716 -1.09863e-06 0
1.3315 -0.622084 -1.08476e-06 0
1.34273 -0.619485 -1.07119e-06 0
1.35397 -0.616919 -1.0579e-06 0
1.3652 -0.614385 -1.04488e-06 0
1.37644 -0.611882 -1.03212e-06 0
1.38767 -0.609409 -1.01963e-06 0
1.39891 -0.606966 -1.00739e-06 0
1.41014 -0.604552 -9.95391e-07 0
1.42138 -0.602167 -9.83632e-07 0
1.43262 -0.599809 -9.72105e-07 0
1.44385 -0.59748 -9.60804e-07 0
1.45509 -0.595177 -9.49722e-07 0
1.46632 -0.592901 -9.38853e-07 0
1.47756 -0.59065 -9.28193e-07 0
1.48879 -0.588426 -9.17735e-07 0
1.50003 -0.586226 -9.07475e-07 0
1.51126 -0.58405 -8.97408e-07 0
1.5225 -0.581899 -8.87528e-07 0
1.53373 -0.579771 -8.77832e-07 0
1.54497 -0.577667 -8.68314e-07 0
1.5562 -0.575585 -8.58971e-07 0
1.56744 -0.573525 -8.49798e-07 0
1.57867 -0.571488 -8.40791e-07 0
1.58991 -0.569472 -8.31946e-07 0
1.60115 -0.567477 -8.2326e-07 0
1.61238 -0.565502 -8.14729e-07 0
1.62362 -0.563549 -8.0635e-07 0
1.63485 -0.561615 -7.9812e-07 0
1.64609 -0.559701 -7.90035e-07 0
1.65732 -0.557806 -7.82093e-07 0
1.66856 -0.55593 -7.74291e-07 0
1.67979 -0.554073 -7.66626e-07 0
1.69103 -0.552234 -7.59096e-07 0
1.70226 -0.550413 -7.517e-07 0
1.7135 -0.54861 -7.44434e-07 0
1.72473 -0.546824 -7.37298e-07 0
1.73597 -0.545055 -7.30291e-07 0
1.7472 -0.543303 -7.2341e-07 0
1.75844 -0.541567 -7.16657e-07 0
1.76968 -0.539848 -7.10031e-07 0
1.78091 -0.538144 -7.03533e-07 0
1.79215 -0.536456 -6.97166e-07 0
1.80338 -0.534783 -6.90931e-07 0
1.81462 -0.533125 -6.84835e-07 0
1.82585 -0.531481 -6.78885e-07 0
1.83709 -0.529852 -6.7309e-07 0
1.84832 -0.528236 -6.67466e-07 0
1.85956 -0.526634 -6.62037e-07 0
1.87079 -0.525045 -6.56826e-07 0
1.88203 -0.523468 -6.51875e-07 0
1.89326 -0.521902 -6.47421e-07 0
1.9045 -0.520347 -6.42967e-07 0
1.91573 -0.518803 -6.39213e-07 0
1.92697 -0.517265 -6.40652e-07 0
1.93821 -0.515715 -6.30847e-07 0
1.94944 -0.514228 -6.09604e-07 0
1.96068 -0.512769 -8.20975e-07 0
1.97191 -0.510258 -2.58278e-07 0
1.98315 -0.511731 -4.49697e-07 0
1.99438 -0.507347 -1.1667e-06 0
